Year,FacilityID,FacilityOwner,FacilityName,Type,SubType,SourceName,SourceType,Sub-Basin,8DigitHUC,County,TotalIntake(MG),month,monthlyWaterUse,Date,monthlyWaterUseMG,NewWaterType,NewSubType
2011,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6309.65,8,572.26,8/1/2011,572.26,Surface Water,Wood & Paper Products
2011,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,742.706,8,74.88,8/1/2011,74.88,Surface Water,Wood & Paper Products
2011,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,336.258,8,32.86,8/1/2011,32.86,Surface Water,Metal/Plastic/Fiberglass
2011,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,29.009,8,2.449,8/1/2011,2.449,Groundwater,Chemical
2011,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,389.381,8,29.915,8/1/2011,29.915,Groundwater,Food
2011,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,854.09,8,78.43,8/1/2011,78.43,Groundwater,Food
2011,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,70.472,8,7.006,8/1/2011,7.006,Surface Water,Textile Manufacturing
2011,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,163.504,8,18.321,8/1/2011,18.321,Surface Water,Textile Manufacturing
2011,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,261.254,8,22.74,8/1/2011,22.74,Surface Water,Food
2011,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,8,200.88,8/1/2011,200.88,Surface Water,Metal/Plastic/Fiberglass
2011,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,437.671,8,39.246,8/1/2011,39.246,Groundwater,Food
2011,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,585.93,8,52.297,8/1/2011,52.297,Groundwater,Food
2011,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,8,62,8/1/2011,62,Surface Water,Metal/Plastic/Fiberglass
2011,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,35.168,8,3.759,8/1/2011,3.759,Surface Water,Textile Manufacturing
2011,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,Wells 1 and 2,Well,South Yadkin River (18-2),3040102,Iredell,57.403,8,5.363,8/1/2011,5.363,Groundwater,Food
2011,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek,Stream,Catawba River (03-1),3050101,Gaston,93.9,8,8.1,8/1/2011,8.1,Surface Water,Food
2011,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,27.554,8,2.635,8/1/2011,2.635,Groundwater,Chemical
2012,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,Wells,Well,Lumber River (09-1),3040203,Robeson,140.15,8,13.64,8/1/2012,13.64,Groundwater,Textile Manufacturing
2012,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,190.24,8,23.78,8/1/2012,23.78,Groundwater,Animal Production and Aquaculture
2012,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,187.9,8,20.16,8/1/2012,20.16,Surface Water,Textile Manufacturing
2012,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,15.296,8,1.86,8/1/2012,1.86,Surface Water,Wood & Paper Products
2012,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,5.2,8,0,8/1/2012,0,Groundwater,Chemical
2012,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Catawba River (03-1),3050101,McDowell,482.81,8,44.33,8/1/2012,44.33,Groundwater,Chemical
2012,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,12406.51,8,1062.06,8/1/2012,1062.06,Surface Water,Wood & Paper Products
2012,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,Intake Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,70.185,8,6.51,8/1/2012,6.51,Surface Water,Wood & Paper Products
2012,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,123.313,8,9.545,8/1/2012,9.545,Surface Water,Textile Manufacturing
2012,0819-0001,CertainTeed Gypsum NC,CertainTeed Gypsum Roxboro Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Hyco Lake,Lake,Roanoke River (14-1),3010104,Person,41.169,8,4.114,8/1/2012,4.114,Surface Water,Chemical
2012,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Catawba River,River,Catawba River (03-1),3050101,Mecklenburg,38.384,8,3.024,8/1/2012,3.024,Surface Water,Chemical
2012,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,366,8,31,8/1/2012,31,Surface Water,Textile Manufacturing
2012,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,99.99831,8,0.38831,8/1/2012,0.38831,Groundwater,Metal/Plastic/Fiberglass
2012,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1800.72,8,152.52,8/1/2012,152.52,Surface Water,Chemical
2012,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,306.348,8,31.124,8/1/2012,31.124,Surface Water,Textile Manufacturing
2012,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Bladen,3955.627,8,450.182,8/1/2012,450.182,Surface Water,Chemical
2012,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Intake Canal,River,Northeast Cape Fear River (02-5),3030007,New Hanover,431.727,8,36.084,8/1/2012,36.084,Surface Water,Metal/Plastic/Fiberglass
2012,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,44.41,8,4.37,8/1/2012,4.37,Groundwater,Metal/Plastic/Fiberglass
2012,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,150.67,8,14.694,8/1/2012,14.694,Groundwater,Chemical
2012,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12907.9,8,1069.5,8/1/2012,1069.5,Surface Water,Wood & Paper Products
2012,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,384.167,8,34.1,8/1/2012,34.1,Groundwater,Textile Manufacturing
2012,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,44.31,8,3.25,8/1/2012,3.25,Surface Water,Wood & Paper Products
2012,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,7761.42,8,797.01,8/1/2012,797.01,Surface Water,Wood & Paper Products
2012,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,721.934,8,39.184,8/1/2012,39.184,Surface Water,Wood & Paper Products
2012,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Chowan River (04-1),3010203,Hertford,312.319,8,28.179,8/1/2012,28.179,Groundwater,Metal/Plastic/Fiberglass
2012,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,26.694,8,2.294,8/1/2012,2.294,Groundwater,Chemical
2012,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,Wells,Well,Chowan River (04-1),3010203,Hertford,378.496,8,35.712,8/1/2012,35.712,Groundwater,Food
2012,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,Wells,Well,Roanoke River (14-1),3010107,Bertie,863.927,8,80.755,8/1/2012,80.755,Groundwater,Food
2012,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,61.057,8,5.58,8/1/2012,5.58,Surface Water,Textile Manufacturing
2012,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,148.96,8,14.849,8/1/2012,14.849,Surface Water,Textile Manufacturing
2012,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,258.307,8,24.076,8/1/2012,24.076,Surface Water,Food
2012,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2523.28,8,212.35,8/1/2012,212.35,Surface Water,Metal/Plastic/Fiberglass
2012,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,442.838,8,38.347,8/1/2012,38.347,Groundwater,Food
2012,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,Wells,Well,Lumber River (09-1),3040203,Bladen,446.935,8,25.632,8/1/2012,25.632,Groundwater,Food
2012,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,732,8,62,8/1/2012,62,Surface Water,Metal/Plastic/Fiberglass
2012,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,33.507,8,3.63,8/1/2012,3.63,Surface Water,Textile Manufacturing
2012,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,Wells 1 and 2,Well,South Yadkin River (18-2),3040102,Iredell,51.017,8,5.797,8/1/2012,5.797,Groundwater,Food
2012,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek,Stream,Catawba River (03-1),3050101,Gaston,94.2,8,7.8,8/1/2012,7.8,Surface Water,Food
2012,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Haw River (02-1),3030002,Guilford,40.713,8,2.48,8/1/2012,2.48,Groundwater,Chemical
2013,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,Wells,Well,Lumber River (09-1),3040203,Robeson,174.41,8,15.5,8/1/2013,15.5,Groundwater,Textile Manufacturing
2013,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,213.49,8,11.66,8/1/2013,11.66,Groundwater,Animal Production and Aquaculture
2013,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,215.316,8,20.856,8/1/2013,20.856,Surface Water,Textile Manufacturing
2013,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,17.27,8,1.904,8/1/2013,1.904,Surface Water,Wood & Paper Products
2013,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,1.56,8,0,8/1/2013,0,Groundwater,Chemical
2013,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Catawba River (03-1),3050101,McDowell,443.47,8,43.09,8/1/2013,43.09,Groundwater,Chemical
2013,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11648.984,8,646.009,8/1/2013,646.009,Surface Water,Wood & Paper Products
2013,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,Intake Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,80.862,8,7.564,8/1/2013,7.564,Surface Water,Wood & Paper Products
2013,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,50.34,8,3.471,8/1/2013,3.471,Surface Water,Textile Manufacturing
2013,0819-0001,CertainTeed Gypsum NC,CertainTeed Gypsum Roxboro Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Hyco Lake,Lake,Roanoke River (14-1),3010104,Person,55.236,8,6.048,8/1/2013,6.048,Surface Water,Chemical
2013,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Catawba River,River,Catawba River (03-1),3050101,Mecklenburg,24.554,8,3.612,8/1/2013,3.612,Surface Water,Chemical
2013,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,182.5,8,15.5,8/1/2013,15.5,Surface Water,Textile Manufacturing
2013,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stony Creek,Reservoir,Haw River (02-1),3030002,Alamance,13.808,8,1.512,8/1/2013,1.512,Surface Water,Textile Manufacturing
2013,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,111.14,8,11.78,8/1/2013,11.78,Groundwater,Metal/Plastic/Fiberglass
2013,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1124.76,8,127.72,8/1/2013,127.72,Surface Water,Chemical
2013,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,315.524,8,28.21,8/1/2013,28.21,Surface Water,Textile Manufacturing
2013,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Bladen,4240.991,8,451.825,8/1/2013,451.825,Surface Water,Chemical
2013,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Intake Canal,River,Northeast Cape Fear River (02-5),3030007,New Hanover,428.639,8,36.177,8/1/2013,36.177,Surface Water,Metal/Plastic/Fiberglass
2013,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,61.229,8,5.89,8/1/2013,5.89,Groundwater,Metal/Plastic/Fiberglass
2013,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,139.711,8,12.648,8/1/2013,12.648,Groundwater,Chemical
2013,0834-0001,Georgia Pacific,Buckeye Lumberton,Industrial,Wood/Paper products,Well no. 2,Well,Lumber River (09-1),3040203,Robeson,24.04,8,2.201,8/1/2013,2.201,Groundwater,Wood & Paper Products
2013,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12401.4,8,1066.4,8/1/2013,1066.4,Surface Water,Wood & Paper Products
2013,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,381.644,8,35.03,8/1/2013,35.03,Groundwater,Textile Manufacturing
2013,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,45.666,8,4.408,8/1/2013,4.408,Surface Water,Wood & Paper Products
2013,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6387.83,8,675.18,8/1/2013,675.18,Surface Water,Wood & Paper Products
2013,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,801.282,8,79.44,8/1/2013,79.44,Surface Water,Wood & Paper Products
2013,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Chowan River (04-1),3010203,Hertford,327.171,8,31.837,8/1/2013,31.837,Groundwater,Metal/Plastic/Fiberglass
2013,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,26.094,8,2.294,8/1/2013,2.294,Groundwater,Chemical
2013,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,Wells,Well,Chowan River (04-1),3010203,Hertford,172.312,8,15.252,8/1/2013,15.252,Groundwater,Food
2013,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,Wells,Well,Roanoke River (14-1),3010107,Bertie,858.561,8,77.097,8/1/2013,77.097,Groundwater,Food
